,GP,MPG,TOPG,AP40M,RK_AST,STP40M,PF,RK_STL,BLKP40M,RK_BLK,PTS,FG%,3P%,FT%,RK_SCO,FGA,3PA,FTA,ORPG,DRPG,RP40,RK_REB,PLAYER,TEAM,allstar
210,3.0,28.3,2.33333333333,0.0,121.0,3.29,6.0,76.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.3,5.7,12.7,87.0,Jordan Caroline,NEV,False
211,3.0,30.0,5.33333333333,8.0,45.0,0.0,0.0,121.0,0.0,121.0,23.7,0.55,0.455,0.759,24.0,13.3,3.7,9.7,0.0,0.0,0.0,121.0,Jordan Davis,UNCO,False
212,2.0,22.5,2.5,11.6,27.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Jordan Strawberry,MER,False
213,3.0,28.7,2.66666666667,0.0,121.0,3.26,5.0,66.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Jordan Woodard,OKLA,False
214,3.0,27.3,0.0,0.0,121.0,0.0,4.0,121.0,3.9,35.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Jordon Varnado,TROY,False
215,4.0,26.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.3,6.5,13.2,95.0,Jordyn Martin,NAU,False
216,4.0,28.8,2.75,9.0,24.0,4.52,8.0,10.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Joseph Chartouny,FOR,False
217,2.0,32.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,22.0,0.615,0.2,0.786,52.0,13.0,2.5,7.0,0.0,0.0,0.0,121.0,Joseph Kilgore,AMCC,False
218,4.0,30.5,3.0,6.6,88.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Josh Cuthbertson,UPST,False
219,4.0,31.5,1.0,0.0,121.0,2.86,10.0,93.0,0.0,121.0,20.3,0.58,0.474,0.667,98.0,12.5,4.8,5.3,0.0,0.0,0.0,121.0,Josh Hart,NOVA,False
220,4.0,35.0,0.0,0.0,121.0,0.0,8.0,121.0,2.29,73.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.8,11.0,13.4,18.0,Josh Hawkinson,WSU,False
221,4.0,28.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.8,7.3,14.2,43.0,Josh Martin,CP,False
222,2.0,27.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.5,9.0,18.2,9.0,Josh Nebo,SFU,False
223,4.0,36.5,2.75,0.0,121.0,2.47,7.0,97.0,0.0,121.0,21.8,0.444,0.345,0.778,56.0,15.8,7.3,6.8,0.0,0.0,0.0,121.0,Josh Robinson,PEAY,False
224,3.0,30.3,3.33333333333,6.6,89.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Junior Lomomba,WKU,False
225,2.0,26.0,1.5,7.7,97.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Justin Cousin,RAD,False
226,3.0,28.7,0.0,0.0,121.0,0.0,7.0,121.0,2.79,85.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Justin Gray,TTU,False
227,3.0,34.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,1.7,7.3,10.5,85.0,Justin Strings,SAC,False
228,4.0,28.8,0.0,0.0,121.0,0.0,8.0,121.0,5.22,11.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Justin Tuoyo,CHAT,False
229,2.0,19.0,2.5,0.0,121.0,8.42,4.0,4.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,K'Ja Johnson,FAMU,False
230,3.0,24.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.0,6.7,15.9,62.0,K.J. Lawson,MEM,False
231,3.0,34.7,1.66666666667,0.0,121.0,2.69,5.0,77.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,K.J. Maura,UMBC,False
232,3.0,28.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.0,7.3,13.3,74.0,Kahlil Thomas,RID,False
233,2.0,37.0,2.5,9.2,7.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kahron Ross,LEH,False
234,2.0,28.0,0.0,0.0,121.0,0.0,5.0,121.0,3.57,43.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kameron Rooks,CAL,False
235,3.0,31.0,2.33333333333,8.2,37.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kasheem Thomas,CLEV,False
236,3.0,23.3,0.0,0.0,121.0,0.0,6.0,121.0,4.57,37.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kassoum Yakwe,SJU,False
237,4.0,31.8,3.5,7.2,53.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kedar Edwards,UTM,False
238,4.0,24.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.0,5.8,14.6,97.0,Keenan Simmons,SIUE,False
239,4.0,31.5,2.75,6.7,86.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kendall Smith,CSN,False
240,4.0,21.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,5.0,5.3,19.1,40.0,Kennedy Meeks,UNC,False
241,3.0,14.3,0.0,0.0,121.0,0.0,6.0,121.0,8.37,26.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kevarrius Hayes,FLA,False
242,3.0,24.0,0.0,0.0,121.0,0.0,11.0,121.0,3.33,84.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Khadeem Lattin,OKLA,False
243,3.0,31.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,21.7,0.6,0.667,0.467,63.0,13.3,5.0,5.0,0.0,0.0,0.0,121.0,Khadeen Carrington,HALL,False
244,2.0,19.0,0.0,0.0,121.0,0.0,5.0,121.0,4.21,99.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kingsley Okoroh,CAL,False
245,2.0,25.5,0.0,0.0,121.0,0.0,5.0,121.0,4.71,28.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kyle Alexander,TENN,False
246,3.0,24.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.0,9.0,20.0,13.0,Kyle Kuzma,UTAH,False
247,2.0,33.5,2.5,0.0,121.0,2.99,4.0,59.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kyle Leufroy,LEH,False
248,3.0,27.3,0.0,0.0,121.0,0.0,7.0,121.0,2.93,77.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kyle Washington,CIN,False
249,3.0,33.0,3.0,11.3,3.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Kyron Cartwright,PROV,False
250,3.0,28.3,2.0,8.0,59.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,L.J. Rose,BYU,False
251,3.0,18.3,0.0,0.0,121.0,0.0,8.0,121.0,4.36,76.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,LaRon Smith,AUB,False
252,3.0,34.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,20.3,0.489,0.333,0.692,96.0,15.7,6.0,4.3,0.0,0.0,0.0,121.0,Lamarr Kimble,JOES,False
253,3.0,33.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,28.0,0.548,0.75,0.714,6.0,20.7,2.7,4.7,0.0,0.0,0.0,121.0,Lamond Murray Jr.,PEPP,False
254,4.0,29.0,3.75,0.0,121.0,4.14,13.0,12.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Laquincy Rideau,WEBB,False
255,3.0,33.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,20.3,0.594,0.455,0.947,97.0,10.7,3.7,6.3,0.0,0.0,0.0,121.0,Lauri Markkanen,ARIZ,False
256,3.0,27.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.3,5.7,13.2,89.0,Leon Gilmore III,SFA,False
257,4.0,25.3,1.75,0.0,121.0,3.56,10.0,95.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Lexus Williams,VALP,False
258,3.0,26.0,0.0,0.0,121.0,0.0,8.0,121.0,3.59,53.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Liam Thomas,NICH,False
259,3.0,23.3,0.0,0.0,121.0,0.0,8.0,121.0,4.0,58.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Lis Shoshi,UALR,False
260,3.0,15.3,0.0,0.0,121.0,0.0,2.0,121.0,5.22,89.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Logan McLane,M-OH,False
261,3.0,36.7,2.33333333333,9.1,8.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Lonzo Ball,UCLA,False
262,3.0,29.0,3.66666666667,8.7,31.0,3.22,3.0,70.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Luke Eddy,ELON,False
263,3.0,24.7,0.0,0.0,121.0,0.0,5.0,121.0,4.86,21.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Luke Kornet,VAN,False
264,3.0,30.3,2.0,0.0,121.0,6.15,7.0,1.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Luwane Pipkins,UMASS,False
265,3.0,24.7,1.66666666667,9.2,58.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Madison Jones,HALL,False
266,4.0,30.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,22.3,0.5,0.462,0.833,45.0,13.0,6.5,7.5,0.0,0.0,0.0,121.0,Malcolm Hill,ILL,False
267,2.0,29.5,0.0,0.0,121.0,0.0,7.0,121.0,7.46,2.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Malik Dime,WASH,False
268,4.0,25.3,1.75,0.0,121.0,4.75,10.0,11.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Malik Maitland,MORE,False
269,3.0,20.0,0.0,0.0,121.0,0.0,6.0,121.0,4.67,49.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mangok Mathiang,LOU,False
270,3.0,35.7,1.66666666667,7.9,15.0,2.62,5.0,65.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Manu Lecomte,BAY,False
271,3.0,23.7,0.0,0.0,121.0,0.0,11.0,121.0,3.38,87.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Marcanvis Hymon,MISS,False
272,3.0,33.0,4.0,0.0,121.0,2.83,7.0,80.0,0.0,121.0,23.7,0.452,0.391,0.75,25.0,14.0,7.7,10.7,0.0,0.0,0.0,121.0,Marcus Evans,RICE,False
273,3.0,29.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,28.3,0.537,0.389,0.833,4.0,18.0,6.0,8.0,0.0,0.0,0.0,121.0,Marcus Keene,CMU,False
274,3.0,32.0,2.0,6.7,83.0,0.0,0.0,121.0,0.0,121.0,24.3,0.5,0.524,0.8,20.0,16.7,7.0,5.0,0.0,0.0,0.0,121.0,Marcus LoVett,SJU,False
275,3.0,36.7,1.0,5.8,71.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Marcus Marshall,NEV,False
276,3.0,35.3,6.33333333333,6.0,74.0,0.0,0.0,121.0,0.0,121.0,32.7,0.508,0.36,0.818,1.0,20.3,8.3,11.0,0.0,0.0,0.0,121.0,Mark Alstork,WRST,False
277,2.0,34.5,3.5,7.0,51.0,0.0,0.0,121.0,0.0,121.0,32.5,0.677,0.5,0.692,2.0,15.5,5.0,13.0,0.0,0.0,0.0,121.0,Markelle Fultz,WASH,False
278,3.0,30.7,3.33333333333,0.0,121.0,3.48,8.0,44.0,0.0,121.0,21.3,0.6,0.625,0.739,74.0,11.7,2.7,7.7,0.0,0.0,0.0,121.0,Marlain Veal,SELA,False
279,3.0,35.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,25.7,0.464,0.556,0.714,13.0,18.7,6.0,7.0,0.0,0.0,0.0,121.0,Marquis Wright,SIE,False
280,3.0,32.7,4.0,0.0,121.0,3.27,10.0,30.0,0.0,121.0,20.7,0.537,0.5,0.857,85.0,13.7,4.0,4.7,0.0,0.0,0.0,121.0,Martez Harrison,UMKC,False
281,4.0,29.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,22.0,0.492,0.353,0.857,47.0,16.3,8.5,3.5,0.0,0.0,0.0,121.0,Martez Walker,OAK,False
282,2.0,32.5,0.0,0.0,121.0,0.0,9.0,121.0,3.69,27.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Matisse Thybulle,WASH,False
283,4.0,35.8,1.25,6.2,67.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Matt Hauser,SCU,False
284,2.0,38.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,24.5,0.471,0.5,0.667,19.0,17.0,11.0,4.5,0.0,0.0,0.0,121.0,Matt Mobley,SBON,False
285,4.0,25.5,3.25,0.0,121.0,3.53,2.0,98.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Matt Mooney,SDAK,False
286,3.0,20.3,0.0,0.0,121.0,0.0,8.0,121.0,4.59,48.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Matt Willms,UTEP,False
287,3.0,30.3,5.33333333333,14.1,1.0,3.08,4.0,63.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Maurice Watson Jr.,CREI,False
288,3.0,31.0,2.0,0.0,121.0,3.44,5.0,39.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Micah Seaborn,MONM,False
289,3.0,39.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.7,5.3,9.2,90.0,Michael Carey,WAG,False
290,4.0,32.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.3,8.8,13.6,26.0,Michael Kessens,FIU,False
291,4.0,26.5,0.0,0.0,121.0,0.0,11.0,121.0,3.4,71.0,21.3,0.52,0.375,0.769,76.0,12.5,2.0,9.8,0.0,0.0,0.0,121.0,Michael Weathers,M-OH,False
292,4.0,32.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,24.0,0.577,0.444,0.842,21.0,13.0,2.3,9.5,0.0,0.0,0.0,121.0,Michael Young,PITT,False
293,2.0,30.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,21.5,0.5,0.222,0.591,66.0,14.0,4.5,11.0,0.0,0.0,0.0,121.0,Mike Morsell,TOWS,False
294,4.0,21.0,0.0,0.0,121.0,0.0,13.0,121.0,6.19,20.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Mike Watkins,PSU,False
295,4.0,26.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,1.8,7.5,13.8,78.0,Miles Bowman Jr.,HP,False
296,3.0,34.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.3,6.7,11.8,48.0,Miles Bridges,MSU,False
297,5.0,27.4,2.8,9.1,38.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Milton Doyle,L-IL,False
298,2.0,33.0,0.0,0.0,121.0,0.0,8.0,121.0,3.03,46.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Miye Oni,YALE,False
299,4.0,28.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,23.3,0.596,0.571,1.0,30.0,14.3,7.0,2.3,0.0,0.0,0.0,121.0,Mo Evans,IPFW,False
300,2.0,22.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.5,7.0,17.3,69.0,Mo Jeffers,BC,False
301,2.0,28.5,1.0,9.8,19.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Monte Morris,ISU,False
302,3.0,26.7,0.0,0.0,121.0,0.0,9.0,121.0,8.0,3.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Moses Kingsley,ARK,False
303,4.0,21.0,0.0,0.0,121.0,0.0,12.0,121.0,3.81,75.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.8,7.5,19.5,41.0,Muusa Dama,EIU,False
304,4.0,26.3,0.0,0.0,121.0,0.0,11.0,121.0,3.05,74.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nana Foulland,BUCK,False
305,4.0,32.8,2.5,7.3,40.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nate Mason,MINN,False
306,3.0,35.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.0,8.7,13.1,19.0,Nick Banyard,UCF,False
307,3.0,33.0,0.0,6.9,62.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Coppola,ULM,False
308,3.0,24.3,3.66666666667,0.0,121.0,4.38,6.0,45.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Dixon,TRGV,False
309,3.0,28.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.7,6.3,12.6,81.0,Nick Hornsby,SAC,False
310,3.0,32.3,3.66666666667,7.4,43.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Nick Lindner,LAF,False
311,3.0,30.0,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.0,7.3,13.8,38.0,Novak Topalovic,IDST,False
312,3.0,20.3,0.0,0.0,121.0,0.0,4.0,121.0,7.21,16.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Obediah Church,MOST,False
313,3.0,36.0,0.0,0.0,121.0,0.0,10.0,121.0,2.59,57.0,22.0,0.5,0.471,0.714,50.0,16.0,5.7,4.7,2.0,7.0,10.0,86.0,Obi Enechionyia,TEM,False
314,3.0,20.3,0.0,0.0,121.0,0.0,7.0,121.0,3.93,83.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Obij Aget,UNM,False
315,4.0,33.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.5,7.3,11.6,54.0,Obinna Oleka,ASU,False
